N,P,K,temperature,humidity,ph,rainfall,label
60,32,33,16.38063206,64.34573938,6.38102769,64.16408009,mustard
45,33,29,19.78109324,53.9181546,6.11161197,70.79099126,mustard
49,28,39,15.32492706,56.27928892,7.32959957,72.86659421,mustard
54,33,23,17.45931827,67.78009646,7.05646874,62.74395358,mustard
47,39,35,19.28604275,65.58343033,6.86048756,58.84732807,mustard
49,32,29,17.97942002,58.49267558,6.94201353,48.67063036,mustard
56,38,25,18.18498677,67.78215064,6.97210695,69.95790947,mustard
56,25,34,17.09219202,67.70629519,6.21288495,63.07780425,mustard
55,34,33,18.38923846,50.35054202,6.31700231,43.14406467,mustard
45,33,27,21.38295331,53.4962126,6.58583324,43.19623244,mustard
41,35,38,16.36579811,69.80365329,6.8283894,62.9114527,mustard
48,26,37,23.3153264,52.85315554,6.00451415,56.28857278,mustard
41,40,38,18.56727634,51.02230251,6.88421251,75.17521134,mustard
49,28,34,16.16229992,69.28282087,6.54300297,77.4140943,mustard
47,34,25,16.04388187,50.87297718,6.9941423,68.98824265,mustard
47,29,24,17.68124819,57.85915873,6.57886867,65.20469023,mustard
41,24,29,21.49871695,56.36865503,6.67141512,59.67740713,mustard
50,38,33,18.86742255,63.51550918,6.63803058,64.57195456,mustard
50,20,30,18.73443144,64.86474662,6.34319327,48.87814872,mustard
42,28,22,22.42604823,66.26425371,7.3679317,53.58104914,mustard
53,20,38,20.0423424,69.77506309,6.74710912,58.14290029,mustard
43,28,21,16.14774758,57.54232993,7.1734444,48.66398155,mustard
60,27,36,24.13915322,66.14408006,6.27063561,53.83976802,mustard
56,37,22,18.13535406,51.39939152,7.26398878,43.64423187,mustard
52,37,28,24.74628598,63.38769249,6.64170264,64.50712372,mustard
44,30,31,19.72725696,57.11047574,6.64072489,66.25922975,mustard
56,27,22,23.69505002,64.03035754,6.82047645,48.26326868,mustard
52,35,30,16.31142482,67.68181501,6.70129318,56.94145191,mustard
60,37,37,18.91960904,54.14857282,6.85758408,74.98411403,mustard
41,23,36,20.46719837,68.1239907,6.56061301,79.9725069,mustard
55,25,29,19.76382892,63.24193892,6.93054384,53.87312143,mustard
40,26,21,17.99628266,53.51197827,7.1354829,47.35579852,mustard
50,29,38,16.88914506,67.16307171,7.14324137,57.20329983,mustard
45,39,33,23.78567295,50.3635843,6.68528716,69.7259846,mustard
49,34,22,22.83852385,66.27673631,6.86715416,47.95196744,mustard
50,34,28,21.7025703,60.67630589,7.26686293,73.78022925,mustard
47,26,23,17.52135663,55.1632194,6.44853854,75.49815621,mustard
56,33,24,19.58095367,67.2786274,6.84162429,71.48772528,mustard
60,33,22,23.92756023,50.64792381,7.0177428,44.21655534,mustard
56,33,34,18.64427725,51.82256436,7.33804494,53.73142073,mustard
56,32,22,16.61649661,60.73510342,6.4855011,50.71978865,mustard
54,24,38,20.09969627,69.52036051,6.25512606,44.9553528,mustard
52,37,33,24.72040715,66.07122806,7.09489338,64.53241785,mustard
51,21,29,16.92004959,51.03385048,6.46082415,43.03224238,mustard
47,24,27,21.47666427,62.96524841,6.63444318,44.37992494,mustard
56,34,38,19.68157068,67.49615975,6.12584026,61.00938464,mustard
53,21,33,22.18325825,58.46235365,6.52825436,62.34268532,mustard
50,37,22,23.76736899,53.54491906,6.84170638,51.77358586,mustard
48,26,35,15.36445572,69.60720113,6.06829494,44.95613066,mustard
52,38,28,16.6897305,67.90636941,6.58497113,45.50612759,mustard
42,32,22,19.68891141,52.81739304,6.30909587,70.4918281,mustard
36,41,44,27.88859202,52.43113329,6.79377348,73.32769593,groundnut
37,54,47,28.86700376,59.12995196,7.15921899,62.23970986,groundnut
27,53,40,26.98467094,55.09624632,7.21838073,83.30626572,groundnut
22,51,39,27.78947021,57.26575073,7.17807468,78.22594653,groundnut
21,45,48,25.9906816,51.49738778,6.23387341,65.05897329,groundnut
30,54,31,29.76127584,54.06798552,6.94275631,67.72987131,groundnut
28,41,42,26.96892857,64.16376179,7.42807999,52.37549122,groundnut
38,52,31,25.16773737,61.72157901,6.74661038,87.14953864,groundnut
39,48,45,27.28214137,62.11756035,7.18321451,92.90870748,groundnut
22,54,41,25.00123749,66.17328493,6.40427069,89.90348148,groundnut
38,50,43,29.06039708,53.67544959,6.45051754,76.75542187,groundnut
39,48,46,26.8758397,67.48328318,6.31902633,64.09122724,groundnut
29,47,33,28.4590523,53.20197509,6.9398214,72.72818677,groundnut
35,43,42,29.03802064,64.6598861,7.42754484,73.62731136,groundnut
20,40,49,25.53241188,51.36286491,6.6370898,82.15148955,groundnut
32,48,49,26.56862963,58.37279511,7.17371946,91.3913753,groundnut
29,40,49,25.17230033,59.8767007,7.21020694,62.174556,groundnut
27,51,32,29.32139654,55.80956588,6.33884609,97.02479549,groundnut
36,47,46,25.95349769,67.15016161,7.25008307,70.07428054,groundnut
35,57,46,29.11691951,68.97757988,6.9524813,84.23887489,groundnut
23,54,50,27.48362792,52.27417617,6.8490343,85.85086005,groundnut
37,54,30,26.60931526,53.36063742,6.27384341,79.50657352,groundnut
38,46,46,25.07748342,54.20246594,7.23616056,88.73525569,groundnut
34,55,34,28.74799568,54.61962628,6.75821972,57.85100205,groundnut
31,55,31,26.37293037,65.88985092,6.64440785,67.84332985,groundnut
26,42,40,28.82825236,61.08123115,6.54761876,68.50853298,groundnut
23,53,48,26.72924167,68.57124168,6.07464511,83.98445433,groundnut
20,54,43,26.10512982,64.88362348,7.09635691,51.95078879,groundnut
38,45,44,29.61075372,51.42993757,7.17642228,86.83074354,groundnut
27,45,41,29.58616503,66.55908275,6.47929795,58.53597917,groundnut
30,49,47,29.1767993,50.51950708,6.94764133,50.76997664,groundnut
31,49,37,25.18801584,54.60717537,6.1117548,75.90724037,groundnut
37,59,31,25.88843214,61.66446375,7.0054452,83.52021923,groundnut
22,44,34,28.18738559,55.75264657,7.42219897,70.02597967,groundnut
25,57,38,25.77275787,65.78495153,6.61075643,62.70892553,groundnut
31,57,43,27.26174297,57.81628775,7.0902285,69.67831093,groundnut
27,53,42,28.26291476,59.27585676,6.27512902,97.77307317,groundnut
23,52,42,25.77135392,52.35585374,7.1086708,92.64579698,groundnut
36,49,31,29.56929478,57.5053823,6.69422561,98.60522111,groundnut
29,57,33,27.66278594,59.31557147,7.21490857,70.48950085,groundnut
34,53,30,29.36226934,67.79949243,7.3155171,62.85482204,groundnut
20,44,34,28.66887136,53.62298887,6.86883205,63.59326838,groundnut
37,55,49,27.17002698,69.41441391,6.75003506,52.29258806,groundnut
24,58,38,29.84779981,69.74156953,7.13984974,89.42531328,groundnut
28,44,35,26.65607945,64.53354315,6.08256105,58.99088742,groundnut
31,46,47,29.92283313,69.76870258,6.42643606,80.60538865,groundnut
35,42,41,25.87726101,54.46903848,6.78562717,70.45361306,groundnut
21,48,50,25.82834227,66.53035644,7.34006544,51.02511165,groundnut
40,53,33,26.83346263,58.10879022,7.43262717,55.15323601,groundnut
23,49,46,25.34981828,61.87639559,6.38253089,82.59765207,groundnut
21,53,31,28.98653649,62.97824018,6.03739418,90.43399355,groundnut
30,45,37,27.34653437,51.21924679,6.30852561,93.84234462,groundnut
32,56,45,25.12437881,67.09942132,6.77987594,66.03279742,groundnut
35,56,39,25.37530462,62.26084469,7.00853368,52.3584082,groundnut
38,51,39,28.44830707,62.27087815,6.4614221,71.51075447,groundnut
30,51,39,25.94609726,64.6629095,6.94390121,92.41148093,groundnut
27,43,35,25.92244284,61.5372467,6.55216489,87.50726016,groundnut
24,48,43,29.27094465,62.62922011,6.89403156,84.81260266,groundnut
40,47,30,26.25127976,69.69131407,6.71862509,79.3147687,groundnut
38,54,47,29.7701749,59.54820182,7.18118339,72.36291622,groundnut
36,44,44,29.20818709,68.17671193,6.46659501,55.8333798,groundnut
32,55,30,29.99622301,69.0329076,6.69141313,57.81110307,groundnut
21,50,46,28.77524289,50.62240372,7.48289059,91.73177591,groundnut
22,52,31,29.91146828,67.73944159,7.36859428,67.80928563,groundnut
39,58,39,27.09163599,51.50892515,6.17492588,56.93859563,groundnut
30,48,49,29.30312057,59.53691791,7.40714413,54.67694769,groundnut
33,49,46,28.57653084,61.09324923,6.28873945,87.65772871,groundnut
34,48,37,28.07091454,61.25095214,6.43080609,62.76449917,groundnut
36,41,35,27.51537187,51.42027876,6.7981873,69.4797872,groundnut
38,47,34,26.93134907,57.44620098,6.96278833,71.02502921,groundnut
32,48,44,29.97002134,68.78524243,7.29780915,82.43661847,groundnut
26,58,33,25.95503926,60.33829597,6.09702009,64.3869988,groundnut
22,51,31,26.31986252,68.41008359,6.22664926,52.73572065,groundnut
37,51,48,25.24710803,50.56877356,6.10455896,59.00902284,groundnut
26,56,49,28.11653777,53.94938292,6.80959996,89.84700117,groundnut
28,48,48,26.98096568,56.94740974,6.83203942,95.30655856,groundnut
38,51,33,26.037657,58.03833123,6.33355923,98.95807888,groundnut
37,59,30,25.45655423,61.69697643,6.63101444,95.67003779,groundnut
26,58,48,26.61953885,64.39732566,6.81086368,68.02796979,groundnut
21,54,50,29.20403158,59.21818579,6.01844423,81.32995867,groundnut
30,58,37,29.48469005,56.14310017,7.12727995,82.78793192,groundnut
28,48,45,26.58672125,68.28514338,7.4077267,82.62292587,groundnut
32,57,44,26.24387759,61.04300527,6.89830402,62.62358028,groundnut
40,46,38,27.38377348,54.85216899,6.06897807,62.85103234,groundnut
29,57,44,25.59852447,66.86851833,6.29313701,65.06242549,groundnut
40,55,48,26.46922911,69.32441793,6.27311157,77.44016847,groundnut
22,48,47,25.04720313,59.23571021,6.67001349,64.81263115,groundnut
21,41,48,26.39872592,53.07517889,6.45645264,64.82962448,groundnut
33,54,39,28.96683161,59.93852082,6.6625063,57.6804588,groundnut
28,42,49,27.4384663,68.09638842,6.3405652,73.18861883,groundnut
23,44,40,26.47499321,64.78349317,7.07514958,54.64747617,groundnut
27,47,37,26.8149813,58.52838849,6.68920885,51.17617917,groundnut
34,47,44,27.55861607,56.22879358,6.95761235,53.76039742,groundnut
39,42,36,26.4240951,63.91446285,6.36941685,52.19252422,groundnut
28,49,37,27.01814435,50.75436168,6.0768239,74.87200787,groundnut
24,55,45,25.14510632,65.75618853,6.68444962,68.85990421,groundnut
33,46,45,26.78714495,54.03480728,6.6871269,93.86144668,groundnut
29,45,44,28.74280292,57.09862074,6.52369339,99.93304005,groundnut
30,43,45,27.40574594,67.63636386,6.61502801,93.64915095,groundnut
30,53,33,26.53324414,52.13731639,7.37182094,90.7138713,groundnut
108,59,110,21.73269642,75.33385912,7.36542142,228.18222505,turmeric
110,45,82,28.68532173,76.6895497,6.45340251,197.70850342,turmeric
105,46,105,28.48234776,83.72379043,6.68149015,170.63162384,turmeric
82,57,91,29.23417501,72.73243078,6.51212485,160.66162252,turmeric
89,46,113,24.69965205,77.68007704,6.99395338,245.08766151,turmeric
106,42,119,23.90181606,80.44740465,6.62456808,205.22723827,turmeric
82,49,104,21.96475597,70.20860114,7.1608443,183.74001386,turmeric
85,44,95,28.23463621,78.4211203,6.06819676,189.48858112,turmeric
97,51,119,21.51141087,85.0356248,6.81643183,154.93271818,turmeric
104,53,113,21.11947111,80.43119738,5.60310616,188.83981611,turmeric
106,55,108,21.86667937,79.76707192,7.47403852,157.74127927,turmeric
84,59,87,29.46897885,72.00594608,5.72060703,199.75936985,turmeric
96,58,84,28.74588154,84.60946916,7.20303958,224.26290349,turmeric
119,41,105,25.04238625,70.58277167,7.21584186,188.80345521,turmeric
84,52,113,22.64420477,74.57189721,7.04099506,160.32609818,turmeric
117,44,112,27.54692331,79.61058248,7.19445715,210.07201942,turmeric
109,57,90,22.9754732,77.79956921,6.52754156,167.58209231,turmeric
98,50,84,23.74082179,88.95095513,7.47968991,186.92478321,turmeric
108,50,103,25.51349805,85.83956915,7.05401385,161.26635151,turmeric
100,40,117,25.7844275,85.49272475,5.99658738,152.04750285,turmeric
94,42,111,23.5294408,88.6321126,5.88825024,220.37528064,turmeric
115,52,107,28.05928824,77.31574353,6.53610732,174.27172545,turmeric
84,50,86,29.31625281,81.7659172,6.50680804,243.68245572,turmeric
111,50,88,20.64811088,75.25500295,5.8334912,167.87386258,turmeric
90,48,102,23.61875263,74.69967587,6.01489809,184.92120675,turmeric
119,51,108,26.12617091,75.60924394,5.56179043,196.17992892,turmeric
83,55,104,25.6274399,70.40475134,6.25815796,151.18672136,turmeric
110,45,117,23.82571184,71.87670846,6.13898543,212.75434389,turmeric
91,59,97,22.26192802,80.48916539,5.85387387,202.65916799,turmeric
101,50,98,24.86681396,86.67056767,6.7473958,228.55592388,turmeric
113,49,91,23.86279501,78.04212156,7.4957714,194.61836721,turmeric
83,43,80,27.12372612,71.66168604,6.10003875,160.4812415,turmeric
103,53,84,21.7328448,77.6429763,6.55212401,170.55226359,turmeric
102,52,90,26.53658748,70.4973927,6.81706525,186.96604895,turmeric
98,59,108,29.59182818,88.32233113,6.24059063,231.88320872,turmeric
84,53,117,26.77583203,81.29559475,6.30099067,222.68667575,turmeric
115,47,107,29.42710763,74.66677283,7.01160432,205.62060422,turmeric
100,49,102,25.50586038,86.03845551,6.19508531,163.57642074,turmeric
104,48,119,29.49932626,85.34177018,5.92093134,174.1244769,turmeric
114,57,91,26.41198067,71.81664457,5.97507109,201.74778327,turmeric
101,41,102,29.43834353,82.91990487,5.55896743,203.88264857,turmeric
108,48,103,24.42385614,83.65852664,6.12833787,167.81492015,turmeric
115,41,97,27.49702319,84.04837462,5.59787989,168.00097904,turmeric
92,57,98,23.78063179,70.9680345,6.18072658,224.04464366,turmeric
92,57,83,21.21284947,80.59055938,5.78999108,186.76103337,turmeric
119,45,88,24.45034385,73.10990426,5.90046081,189.89034233,turmeric
92,53,103,21.8806422,88.88600666,7.40626674,211.96219451,turmeric
120,52,91,28.22477821,80.4943301,6.13057757,199.42347595,turmeric
98,49,88,21.32284568,89.31916689,6.67286211,158.76865942,turmeric
89,50,90,26.59349848,78.70391017,7.01749158,172.12510807,turmeric
89,53,99,29.8439326,88.14612491,5.64189578,197.7910765,turmeric
111,58,114,29.01067002,74.90858079,5.79943228,151.91228522,turmeric
102,47,116,29.77744491,82.64900383,6.64277739,214.95301229,turmeric
90,55,94,20.48575152,70.85306495,7.47015428,238.77493243,turmeric
97,49,86,23.47361685,87.61570112,5.89994324,167.97218305,turmeric
88,43,88,24.6417456,83.70325306,7.13756824,200.65832135,turmeric
103,48,96,24.58482919,84.07085099,7.35001282,242.58046997,turmeric
98,53,103,28.25649723,70.04936994,6.82370054,179.7149646,turmeric
84,56,109,27.77407734,79.02766231,5.69358031,218.57953988,turmeric
86,42,86,29.77240774,76.20369333,7.40364677,217.52941684,turmeric
111,56,115,28.71534343,77.88430061,5.61501329,207.05482924,turmeric
83,59,105,29.11684471,70.73312344,7.00746015,246.63542802,turmeric
100,60,88,26.1475412,83.670702,7.17844293,182.30040272,turmeric
104,41,105,27.94321459,86.70668484,6.10422071,164.37416953,turmeric
118,41,102,29.83972238,79.33934217,7.44342243,219.83363915,turmeric
92,42,101,20.28056456,77.94293385,5.5566741,175.50534176,turmeric
118,49,98,25.26792708,82.02170951,7.27725434,165.16920758,turmeric
107,58,95,24.05723318,84.48506954,5.94327304,166.1030848,turmeric
86,55,107,20.22663288,88.67249314,6.79214032,215.19067197,turmeric
112,53,108,28.49780892,84.30353372,6.57377384,206.15807407,turmeric
100,46,90,23.41408295,89.70277766,5.52394501,181.48358687,turmeric
119,55,96,25.11214631,86.72924804,5.54378636,222.58222599,turmeric
104,50,96,29.68702687,87.96713229,7.0615501,183.2187708,turmeric
94,45,112,28.62272284,83.81586941,5.91296729,182.56074001,turmeric
119,41,114,25.59522066,75.79827099,6.97989523,235.34261198,turmeric
114,42,91,26.16321183,88.2283812,6.73650406,191.13788746,turmeric
111,50,98,27.71440124,88.78237791,6.20942841,198.00804631,turmeric
83,41,108,22.99859519,85.87485837,6.69710353,200.08865382,turmeric
99,49,84,24.65972861,73.39529101,5.80542171,175.77021483,turmeric
119,41,86,23.79918012,72.02074126,6.92937966,210.67978388,turmeric
118,50,115,29.90534586,71.81518365,6.44325341,235.9485829,turmeric
83,44,100,28.27026201,70.46683233,5.72491021,218.29219721,turmeric
108,47,111,20.30385329,70.82187125,5.53119112,190.48833171,turmeric
107,58,99,25.11413228,80.46617147,5.73573806,170.90869762,turmeric
106,51,94,25.0212327,70.97599233,7.49056755,183.58549659,turmeric
93,51,88,26.65651925,76.383862,5.79127619,161.23784074,turmeric
103,56,106,22.40180178,89.65499014,5.74789067,194.70011696,turmeric
104,40,115,22.85363995,71.15379344,6.13370635,188.25503877,turmeric
100,40,84,27.98460225,87.92235184,6.15923679,174.68366093,turmeric
112,44,114,26.78475175,81.86596604,6.37445243,187.69059891,turmeric
108,58,86,27.93799404,85.49352684,6.42038333,180.57535877,turmeric
94,48,117,22.84778928,83.99275557,6.37948764,231.00597919,turmeric
118,50,87,27.07077489,89.70742317,6.8464782,170.60006133,turmeric
87,46,96,24.68827169,88.28522192,6.29548406,150.07898286,turmeric
119,58,104,21.64346018,87.48220786,5.64161608,193.19551752,turmeric
88,42,94,22.60329128,82.13989382,6.07607259,151.66188286,turmeric
86,47,114,27.67295993,81.14191022,6.16862628,232.34909819,turmeric
104,42,109,24.16871882,88.42059191,7.07373626,239.5197246,turmeric
99,44,100,24.8151872,79.40441015,5.59671594,179.32248409,turmeric
91,56,111,23.62839978,81.89250472,7.38235264,234.4158851,turmeric
43,57,41,22.92989504,59.97422392,6.85603071,57.59637626,sunflower
43,44,48,25.31741302,51.11593338,7.05625007,64.26340318,sunflower
42,42,40,23.82293338,53.36257886,7.63528691,51.44318097,sunflower
52,56,42,23.996556,58.05893808,7.49299699,52.37072662,sunflower
51,43,34,27.79958113,63.87526347,7.85102342,68.48161157,sunflower
54,59,41,25.66402069,67.41187304,7.10131982,57.72796834,sunflower
48,53,37,25.1226574,62.18223395,6.77255861,68.92696924,sunflower
44,48,42,26.59650365,51.04065477,7.61850103,54.56159005,sunflower
56,44,50,23.86970485,67.9939115,7.78886837,62.44821223,sunflower
51,57,41,28.68466682,62.41784044,7.77469044,62.60716653,sunflower
57,43,49,23.26892796,51.73304009,6.65225512,57.49253586,sunflower
49,55,48,20.57011507,58.29994564,7.33498739,68.5715247,sunflower
48,45,35,23.22671197,58.8585529,7.88460937,57.39472571,sunflower
55,41,34,22.30242257,61.95386793,7.0400458,69.46508225,sunflower
53,46,32,23.48280434,62.80828212,7.35777981,56.97321036,sunflower
44,48,44,29.24330967,53.98120509,7.94449887,53.95807973,sunflower
59,52,38,28.35611244,57.87711579,7.73449285,54.41818847,sunflower
40,56,44,21.5350501,60.66263466,6.62478633,64.78003532,sunflower
48,45,33,29.3930812,55.18485206,6.83576492,65.80291913,sunflower
42,42,38,22.55959537,57.99464296,6.95681478,68.14938966,sunflower
50,50,38,27.33292773,60.05719032,7.6894195,67.5284473,sunflower
43,40,49,23.78649779,69.05512899,7.00612547,61.4813476,sunflower
44,44,50,26.30524213,53.84179691,7.00088479,68.45984109,sunflower
40,45,36,25.88896391,62.88819644,6.51867465,55.8946107,sunflower
46,52,44,27.58527622,61.84563134,7.56475774,52.2693783,sunflower
45,42,34,22.87745999,61.8760774,7.30937398,65.98809449,sunflower
58,46,48,20.79296082,55.94113524,6.63842404,54.08788785,sunflower
55,44,40,28.63544974,59.31753456,7.35379062,50.68407757,sunflower
52,48,48,26.82580015,67.92118225,6.70626803,66.31642363,sunflower
41,55,34,22.0902689,58.92304279,6.78599437,53.25342517,sunflower
42,52,38,28.90193589,60.139227,7.86125497,56.036754,sunflower
58,57,38,20.59481346,67.1150416,6.92296212,50.85349941,sunflower
58,45,44,28.47008966,50.0792776,6.98670105,53.5640347,sunflower
47,44,39,29.79077546,67.96250924,7.85814869,68.23134403,sunflower
40,41,34,27.12965435,66.2384279,7.65366812,66.61571472,sunflower
56,50,45,27.41053821,54.5887143,7.12612646,55.97068097,sunflower
50,47,33,22.90554193,62.15751627,7.62049831,66.95138213,sunflower
47,45,33,20.0649668,62.55703572,7.18617555,65.35195605,sunflower
